path_prefix|batch_id|of_n_batches|batch_length
sub_daily/CDM_lite_FirstRelease_ARM000874*|sub_daily-CDM_lite_FirstRelease_ARM000874|2663|4
sub_daily/CDM_lite_FirstRelease_ARM000875*|sub_daily-CDM_lite_FirstRelease_ARM000875|2663|6
sub_daily/CDM_lite_FirstRelease_ARM000876*|sub_daily-CDM_lite_FirstRelease_ARM000876|2663|6
sub_daily/CDM_lite_FirstRelease_ARM000877*|sub_daily-CDM_lite_FirstRelease_ARM000877|2663|3
sub_daily/CDM_lite_FirstRelease_ARM000878*|sub_daily-CDM_lite_FirstRelease_ARM000878|2663|2
sub_daily/CDM_lite_FirstRelease_ARM000879*|sub_daily-CDM_lite_FirstRelease_ARM000879|2663|3
sub_daily/CDM_lite_FirstRelease_ARM000889*|sub_daily-CDM_lite_FirstRelease_ARM000889|2663|1
sub_daily/CDM_lite_FirstRelease_ASA007494*|sub_daily-CDM_lite_FirstRelease_ASA007494|2663|4
sub_daily/CDM_lite_FirstRelease_ASA009410*|sub_daily-CDM_lite_FirstRelease_ASA009410|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009411*|sub_daily-CDM_lite_FirstRelease_ASA009411|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009412*|sub_daily-CDM_lite_FirstRelease_ASA009412|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009413*|sub_daily-CDM_lite_FirstRelease_ASA009413|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009414*|sub_daily-CDM_lite_FirstRelease_ASA009414|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009418*|sub_daily-CDM_lite_FirstRelease_ASA009418|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009421*|sub_daily-CDM_lite_FirstRelease_ASA009421|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009424*|sub_daily-CDM_lite_FirstRelease_ASA009424|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009428*|sub_daily-CDM_lite_FirstRelease_ASA009428|2663|3
sub_daily/CDM_lite_FirstRelease_ASA009429*|sub_daily-CDM_lite_FirstRelease_ASA009429|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009430*|sub_daily-CDM_lite_FirstRelease_ASA009430|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009432*|sub_daily-CDM_lite_FirstRelease_ASA009432|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009434*|sub_daily-CDM_lite_FirstRelease_ASA009434|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009438*|sub_daily-CDM_lite_FirstRelease_ASA009438|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009440*|sub_daily-CDM_lite_FirstRelease_ASA009440|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009442*|sub_daily-CDM_lite_FirstRelease_ASA009442|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009443*|sub_daily-CDM_lite_FirstRelease_ASA009443|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009444*|sub_daily-CDM_lite_FirstRelease_ASA009444|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009445*|sub_daily-CDM_lite_FirstRelease_ASA009445|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009446*|sub_daily-CDM_lite_FirstRelease_ASA009446|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009447*|sub_daily-CDM_lite_FirstRelease_ASA009447|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009449*|sub_daily-CDM_lite_FirstRelease_ASA009449|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009457*|sub_daily-CDM_lite_FirstRelease_ASA009457|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009461*|sub_daily-CDM_lite_FirstRelease_ASA009461|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009466*|sub_daily-CDM_lite_FirstRelease_ASA009466|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009467*|sub_daily-CDM_lite_FirstRelease_ASA009467|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009473*|sub_daily-CDM_lite_FirstRelease_ASA009473|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009475*|sub_daily-CDM_lite_FirstRelease_ASA009475|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009476*|sub_daily-CDM_lite_FirstRelease_ASA009476|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009484*|sub_daily-CDM_lite_FirstRelease_ASA009484|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009485*|sub_daily-CDM_lite_FirstRelease_ASA009485|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009486*|sub_daily-CDM_lite_FirstRelease_ASA009486|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009490*|sub_daily-CDM_lite_FirstRelease_ASA009490|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009495*|sub_daily-CDM_lite_FirstRelease_ASA009495|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009497*|sub_daily-CDM_lite_FirstRelease_ASA009497|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009498*|sub_daily-CDM_lite_FirstRelease_ASA009498|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009531*|sub_daily-CDM_lite_FirstRelease_ASA009531|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009555*|sub_daily-CDM_lite_FirstRelease_ASA009555|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009560*|sub_daily-CDM_lite_FirstRelease_ASA009560|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009567*|sub_daily-CDM_lite_FirstRelease_ASA009567|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009581*|sub_daily-CDM_lite_FirstRelease_ASA009581|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009584*|sub_daily-CDM_lite_FirstRelease_ASA009584|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009585*|sub_daily-CDM_lite_FirstRelease_ASA009585|2663|1
sub_daily/CDM_lite_FirstRelease_ASA009590*|sub_daily-CDM_lite_FirstRelease_ASA009590|2663|2
sub_daily/CDM_lite_FirstRelease_ASA009598*|sub_daily-CDM_lite_FirstRelease_ASA009598|2663|2
sub_daily/CDM_lite_FirstRelease_ASI0000AB*|sub_daily-CDM_lite_FirstRelease_ASI0000AB|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000AP*|sub_daily-CDM_lite_FirstRelease_ASI0000AP|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YA*|sub_daily-CDM_lite_FirstRelease_ASI0000YA|2663|4
sub_daily/CDM_lite_FirstRelease_ASI0000YB*|sub_daily-CDM_lite_FirstRelease_ASI0000YB|2663|12
sub_daily/CDM_lite_FirstRelease_ASI0000YC*|sub_daily-CDM_lite_FirstRelease_ASI0000YC|2663|12
sub_daily/CDM_lite_FirstRelease_ASI0000YD*|sub_daily-CDM_lite_FirstRelease_ASI0000YD|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YE*|sub_daily-CDM_lite_FirstRelease_ASI0000YE|2663|2
sub_daily/CDM_lite_FirstRelease_ASI0000YG*|sub_daily-CDM_lite_FirstRelease_ASI0000YG|2663|3
sub_daily/CDM_lite_FirstRelease_ASI0000YH*|sub_daily-CDM_lite_FirstRelease_ASI0000YH|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YL*|sub_daily-CDM_lite_FirstRelease_ASI0000YL|2663|3
sub_daily/CDM_lite_FirstRelease_ASI0000YM*|sub_daily-CDM_lite_FirstRelease_ASI0000YM|2663|8
sub_daily/CDM_lite_FirstRelease_ASI0000YN*|sub_daily-CDM_lite_FirstRelease_ASI0000YN|2663|3
sub_daily/CDM_lite_FirstRelease_ASI0000YO*|sub_daily-CDM_lite_FirstRelease_ASI0000YO|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YP*|sub_daily-CDM_lite_FirstRelease_ASI0000YP|2663|5
sub_daily/CDM_lite_FirstRelease_ASI0000YR*|sub_daily-CDM_lite_FirstRelease_ASI0000YR|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YS*|sub_daily-CDM_lite_FirstRelease_ASI0000YS|2663|1
sub_daily/CDM_lite_FirstRelease_ASI0000YT*|sub_daily-CDM_lite_FirstRelease_ASI0000YT|2663|4
sub_daily/CDM_lite_FirstRelease_ASI0000YW*|sub_daily-CDM_lite_FirstRelease_ASI0000YW|2663|1
sub_daily/CDM_lite_FirstRelease_ASM000749*|sub_daily-CDM_lite_FirstRelease_ASM000749|2663|2
sub_daily/CDM_lite_FirstRelease_ASM000939*|sub_daily-CDM_lite_FirstRelease_ASM000939|2663|3
sub_daily/CDM_lite_FirstRelease_ASM000941*|sub_daily-CDM_lite_FirstRelease_ASM000941|2663|13
sub_daily/CDM_lite_FirstRelease_ASM000942*|sub_daily-CDM_lite_FirstRelease_ASM000942|2663|15
sub_daily/CDM_lite_FirstRelease_ASM000943*|sub_daily-CDM_lite_FirstRelease_ASM000943|2663|33
sub_daily/CDM_lite_FirstRelease_ASM000944*|sub_daily-CDM_lite_FirstRelease_ASM000944|2663|13
sub_daily/CDM_lite_FirstRelease_ASM000945*|sub_daily-CDM_lite_FirstRelease_ASM000945|2663|27
sub_daily/CDM_lite_FirstRelease_ASM000946*|sub_daily-CDM_lite_FirstRelease_ASM000946|2663|26
sub_daily/CDM_lite_FirstRelease_ASM000947*|sub_daily-CDM_lite_FirstRelease_ASM000947|2663|25
sub_daily/CDM_lite_FirstRelease_ASM000948*|sub_daily-CDM_lite_FirstRelease_ASM000948|2663|25
sub_daily/CDM_lite_FirstRelease_ASM000949*|sub_daily-CDM_lite_FirstRelease_ASM000949|2663|15
sub_daily/CDM_lite_FirstRelease_ASM000951*|sub_daily-CDM_lite_FirstRelease_ASM000951|2663|3
sub_daily/CDM_lite_FirstRelease_ASM000952*|sub_daily-CDM_lite_FirstRelease_ASM000952|2663|6
sub_daily/CDM_lite_FirstRelease_ASM000953*|sub_daily-CDM_lite_FirstRelease_ASM000953|2663|7
sub_daily/CDM_lite_FirstRelease_ASM000954*|sub_daily-CDM_lite_FirstRelease_ASM000954|2663|4
sub_daily/CDM_lite_FirstRelease_ASM000955*|sub_daily-CDM_lite_FirstRelease_ASM000955|2663|4
sub_daily/CDM_lite_FirstRelease_ASM000956*|sub_daily-CDM_lite_FirstRelease_ASM000956|2663|13
sub_daily/CDM_lite_FirstRelease_ASM000957*|sub_daily-CDM_lite_FirstRelease_ASM000957|2663|10
sub_daily/CDM_lite_FirstRelease_ASM000958*|sub_daily-CDM_lite_FirstRelease_ASM000958|2663|12
sub_daily/CDM_lite_FirstRelease_ASM000959*|sub_daily-CDM_lite_FirstRelease_ASM000959|2663|13
sub_daily/CDM_lite_FirstRelease_AUA001102*|sub_daily-CDM_lite_FirstRelease_AUA001102|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001103*|sub_daily-CDM_lite_FirstRelease_AUA001103|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001111*|sub_daily-CDM_lite_FirstRelease_AUA001111|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001112*|sub_daily-CDM_lite_FirstRelease_AUA001112|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001114*|sub_daily-CDM_lite_FirstRelease_AUA001114|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001115*|sub_daily-CDM_lite_FirstRelease_AUA001115|2663|2
sub_daily/CDM_lite_FirstRelease_AUA001116*|sub_daily-CDM_lite_FirstRelease_AUA001116|2663|2
sub_daily/CDM_lite_FirstRelease_AUA001117*|sub_daily-CDM_lite_FirstRelease_AUA001117|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001118*|sub_daily-CDM_lite_FirstRelease_AUA001118|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001121*|sub_daily-CDM_lite_FirstRelease_AUA001121|2663|1
sub_daily/CDM_lite_FirstRelease_AUA001123*|sub_daily-CDM_lite_FirstRelease_AUA001123|2663|1
sub_daily/CDM_lite_FirstRelease_AUI0000LO*|sub_daily-CDM_lite_FirstRelease_AUI0000LO|2663|17
sub_daily/CDM_lite_FirstRelease_AUM000110*|sub_daily-CDM_lite_FirstRelease_AUM000110|2663|36
sub_daily/CDM_lite_FirstRelease_AUM000111*|sub_daily-CDM_lite_FirstRelease_AUM000111|2663|56
sub_daily/CDM_lite_FirstRelease_AUM000112*|sub_daily-CDM_lite_FirstRelease_AUM000112|2663|39
sub_daily/CDM_lite_FirstRelease_AUM000113*|sub_daily-CDM_lite_FirstRelease_AUM000113|2663|53
sub_daily/CDM_lite_FirstRelease_AVI0000TQ*|sub_daily-CDM_lite_FirstRelease_AVI0000TQ|2663|1
sub_daily/CDM_lite_FirstRelease_AVM000788*|sub_daily-CDM_lite_FirstRelease_AVM000788|2663|1
sub_daily/CDM_lite_FirstRelease_AYA006190*|sub_daily-CDM_lite_FirstRelease_AYA006190|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008597*|sub_daily-CDM_lite_FirstRelease_AYA008597|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008599*|sub_daily-CDM_lite_FirstRelease_AYA008599|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008896*|sub_daily-CDM_lite_FirstRelease_AYA008896|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008900*|sub_daily-CDM_lite_FirstRelease_AYA008900|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008902*|sub_daily-CDM_lite_FirstRelease_AYA008902|2663|2
sub_daily/CDM_lite_FirstRelease_AYA008903*|sub_daily-CDM_lite_FirstRelease_AYA008903|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008904*|sub_daily-CDM_lite_FirstRelease_AYA008904|2663|2
sub_daily/CDM_lite_FirstRelease_AYA008906*|sub_daily-CDM_lite_FirstRelease_AYA008906|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008912*|sub_daily-CDM_lite_FirstRelease_AYA008912|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008913*|sub_daily-CDM_lite_FirstRelease_AYA008913|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008926*|sub_daily-CDM_lite_FirstRelease_AYA008926|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008928*|sub_daily-CDM_lite_FirstRelease_AYA008928|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008937*|sub_daily-CDM_lite_FirstRelease_AYA008937|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008951*|sub_daily-CDM_lite_FirstRelease_AYA008951|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008952*|sub_daily-CDM_lite_FirstRelease_AYA008952|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008954*|sub_daily-CDM_lite_FirstRelease_AYA008954|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008956*|sub_daily-CDM_lite_FirstRelease_AYA008956|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008957*|sub_daily-CDM_lite_FirstRelease_AYA008957|2663|2
sub_daily/CDM_lite_FirstRelease_AYA008964*|sub_daily-CDM_lite_FirstRelease_AYA008964|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008966*|sub_daily-CDM_lite_FirstRelease_AYA008966|2663|3
sub_daily/CDM_lite_FirstRelease_AYA008967*|sub_daily-CDM_lite_FirstRelease_AYA008967|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008970*|sub_daily-CDM_lite_FirstRelease_AYA008970|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008980*|sub_daily-CDM_lite_FirstRelease_AYA008980|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008983*|sub_daily-CDM_lite_FirstRelease_AYA008983|2663|1
sub_daily/CDM_lite_FirstRelease_AYA008986*|sub_daily-CDM_lite_FirstRelease_AYA008986|2663|3
sub_daily/CDM_lite_FirstRelease_AYI0000NZ*|sub_daily-CDM_lite_FirstRelease_AYI0000NZ|2663|4
sub_daily/CDM_lite_FirstRelease_AYI0000SA*|sub_daily-CDM_lite_FirstRelease_AYI0000SA|2663|1
sub_daily/CDM_lite_FirstRelease_AYI0000YW*|sub_daily-CDM_lite_FirstRelease_AYI0000YW|2663|1
sub_daily/CDM_lite_FirstRelease_AYI0000ZV*|sub_daily-CDM_lite_FirstRelease_AYI0000ZV|2663|1
sub_daily/CDM_lite_FirstRelease_AYM000859*|sub_daily-CDM_lite_FirstRelease_AYM000859|2663|1
sub_daily/CDM_lite_FirstRelease_AYM000889*|sub_daily-CDM_lite_FirstRelease_AYM000889|2663|6
sub_daily/CDM_lite_FirstRelease_AYM000890*|sub_daily-CDM_lite_FirstRelease_AYM000890|2663|28
sub_daily/CDM_lite_FirstRelease_AYM000891*|sub_daily-CDM_lite_FirstRelease_AYM000891|2663|2
sub_daily/CDM_lite_FirstRelease_AYM000892*|sub_daily-CDM_lite_FirstRelease_AYM000892|2663|7
sub_daily/CDM_lite_FirstRelease_AYM000893*|sub_daily-CDM_lite_FirstRelease_AYM000893|2663|8
sub_daily/CDM_lite_FirstRelease_AYM000895*|sub_daily-CDM_lite_FirstRelease_AYM000895|2663|16
sub_daily/CDM_lite_FirstRelease_AYM000896*|sub_daily-CDM_lite_FirstRelease_AYM000896|2663|12
sub_daily/CDM_lite_FirstRelease_AYM000897*|sub_daily-CDM_lite_FirstRelease_AYM000897|2663|8
sub_daily/CDM_lite_FirstRelease_AYM000898*|sub_daily-CDM_lite_FirstRelease_AYM000898|2663|19
sub_daily/CDM_lite_FirstRelease_AYM000899*|sub_daily-CDM_lite_FirstRelease_AYM000899|2663|3
sub_daily/CDM_lite_FirstRelease_BAI0000OB*|sub_daily-CDM_lite_FirstRelease_BAI0000OB|2663|2
sub_daily/CDM_lite_FirstRelease_BAM000411*|sub_daily-CDM_lite_FirstRelease_BAM000411|2663|5
sub_daily/CDM_lite_FirstRelease_BBI0000TB*|sub_daily-CDM_lite_FirstRelease_BBI0000TB|2663|1
sub_daily/CDM_lite_FirstRelease_BBM000789*|sub_daily-CDM_lite_FirstRelease_BBM000789|2663|1
sub_daily/CDM_lite_FirstRelease_BCA006823*|sub_daily-CDM_lite_FirstRelease_BCA006823|2663|2
sub_daily/CDM_lite_FirstRelease_BCI0000FB*|sub_daily-CDM_lite_FirstRelease_BCI0000FB|2663|9
sub_daily/CDM_lite_FirstRelease_BCM000680*|sub_daily-CDM_lite_FirstRelease_BCM000680|2663|4
sub_daily/CDM_lite_FirstRelease_BCM000681*|sub_daily-CDM_lite_FirstRelease_BCM000681|2663|1
sub_daily/CDM_lite_FirstRelease_BCM000682*|sub_daily-CDM_lite_FirstRelease_BCM000682|2663|1
sub_daily/CDM_lite_FirstRelease_BCM000683*|sub_daily-CDM_lite_FirstRelease_BCM000683|2663|2
sub_daily/CDM_lite_FirstRelease_BDA007490*|sub_daily-CDM_lite_FirstRelease_BDA007490|2663|1
sub_daily/CDM_lite_FirstRelease_BDI0000TX*|sub_daily-CDM_lite_FirstRelease_BDI0000TX|2663|1
sub_daily/CDM_lite_FirstRelease_BEA000648*|sub_daily-CDM_lite_FirstRelease_BEA000648|2663|1
sub_daily/CDM_lite_FirstRelease_BEI0000EB*|sub_daily-CDM_lite_FirstRelease_BEI0000EB|2663|18
sub_daily/CDM_lite_FirstRelease_BEM000064*|sub_daily-CDM_lite_FirstRelease_BEM000064|2663|22
sub_daily/CDM_lite_FirstRelease_BFA007490*|sub_daily-CDM_lite_FirstRelease_BFA007490|2663|1
sub_daily/CDM_lite_FirstRelease_BFA007808*|sub_daily-CDM_lite_FirstRelease_BFA007808|2663|1
sub_daily/CDM_lite_FirstRelease_BFI0000MY*|sub_daily-CDM_lite_FirstRelease_BFI0000MY|2663|7
sub_daily/CDM_lite_FirstRelease_BFM000780*|sub_daily-CDM_lite_FirstRelease_BFM000780|2663|13
sub_daily/CDM_lite_FirstRelease_BFM000781*|sub_daily-CDM_lite_FirstRelease_BFM000781|2663|5
sub_daily/CDM_lite_FirstRelease_BGA004189*|sub_daily-CDM_lite_FirstRelease_BGA004189|2663|1
sub_daily/CDM_lite_FirstRelease_BGA004192*|sub_daily-CDM_lite_FirstRelease_BGA004192|2663|1
sub_daily/CDM_lite_FirstRelease_BGA004193*|sub_daily-CDM_lite_FirstRelease_BGA004193|2663|1
sub_daily/CDM_lite_FirstRelease_BGA004194*|sub_daily-CDM_lite_FirstRelease_BGA004194|2663|1
sub_daily/CDM_lite_FirstRelease_BGA007492*|sub_daily-CDM_lite_FirstRelease_BGA007492|2663|1
sub_daily/CDM_lite_FirstRelease_BGI0000VG*|sub_daily-CDM_lite_FirstRelease_BGI0000VG|2663|4
sub_daily/CDM_lite_FirstRelease_BGM000418*|sub_daily-CDM_lite_FirstRelease_BGM000418|2663|13
sub_daily/CDM_lite_FirstRelease_BGM000419*|sub_daily-CDM_lite_FirstRelease_BGM000419|2663|20
sub_daily/CDM_lite_FirstRelease_BHI0000MZ*|sub_daily-CDM_lite_FirstRelease_BHI0000MZ|2663|1
sub_daily/CDM_lite_FirstRelease_BHM000785*|sub_daily-CDM_lite_FirstRelease_BHM000785|2663|3
sub_daily/CDM_lite_FirstRelease_BKI0000LQ*|sub_daily-CDM_lite_FirstRelease_BKI0000LQ|2663|3
sub_daily/CDM_lite_FirstRelease_BKM000145*|sub_daily-CDM_lite_FirstRelease_BKM000145|2663|7
sub_daily/CDM_lite_FirstRelease_BKM000146*|sub_daily-CDM_lite_FirstRelease_BKM000146|2663|6
sub_daily/CDM_lite_FirstRelease_BLA008517*|sub_daily-CDM_lite_FirstRelease_BLA008517|2663|1
sub_daily/CDM_lite_FirstRelease_BLA008520*|sub_daily-CDM_lite_FirstRelease_BLA008520|2663|1
sub_daily/CDM_lite_FirstRelease_BLA008530*|sub_daily-CDM_lite_FirstRelease_BLA008530|2663|1
sub_daily/CDM_lite_FirstRelease_BLA008532*|sub_daily-CDM_lite_FirstRelease_BLA008532|2663|1
sub_daily/CDM_lite_FirstRelease_BLI0000SL*|sub_daily-CDM_lite_FirstRelease_BLI0000SL|2663|27
sub_daily/CDM_lite_FirstRelease_BLM000851*|sub_daily-CDM_lite_FirstRelease_BLM000851|2663|1
sub_daily/CDM_lite_FirstRelease_BLM000852*|sub_daily-CDM_lite_FirstRelease_BLM000852|2663|2
sub_daily/CDM_lite_FirstRelease_BLM000853*|sub_daily-CDM_lite_FirstRelease_BLM000853|2663|1
sub_daily/CDM_lite_FirstRelease_BMA004804*|sub_daily-CDM_lite_FirstRelease_BMA004804|2663|1
sub_daily/CDM_lite_FirstRelease_BMA004805*|sub_daily-CDM_lite_FirstRelease_BMA004805|2663|1
sub_daily/CDM_lite_FirstRelease_BMA004810*|sub_daily-CDM_lite_FirstRelease_BMA004810|2663|1
sub_daily/CDM_lite_FirstRelease_BMA007492*|sub_daily-CDM_lite_FirstRelease_BMA007492|2663|9
sub_daily/CDM_lite_FirstRelease_BMI0000VY*|sub_daily-CDM_lite_FirstRelease_BMI0000VY|2663|7
sub_daily/CDM_lite_FirstRelease_BMM000480*|sub_daily-CDM_lite_FirstRelease_BMM000480|2663|32
sub_daily/CDM_lite_FirstRelease_BMM000481*|sub_daily-CDM_lite_FirstRelease_BMM000481|2663|3
sub_daily/CDM_lite_FirstRelease_BNI0000DB*|sub_daily-CDM_lite_FirstRelease_BNI0000DB|2663|5
sub_daily/CDM_lite_FirstRelease_BNM000653*|sub_daily-CDM_lite_FirstRelease_BNM000653|2663|1
sub_daily/CDM_lite_FirstRelease_BOA002612*|sub_daily-CDM_lite_FirstRelease_BOA002612|2663|1
sub_daily/CDM_lite_FirstRelease_BOI0000UM*|sub_daily-CDM_lite_FirstRelease_BOI0000UM|2663|5
sub_daily/CDM_lite_FirstRelease_BOM000265*|sub_daily-CDM_lite_FirstRelease_BOM000265|2663|3
sub_daily/CDM_lite_FirstRelease_BOM000266*|sub_daily-CDM_lite_FirstRelease_BOM000266|2663|5
sub_daily/CDM_lite_FirstRelease_BOM000267*|sub_daily-CDM_lite_FirstRelease_BOM000267|2663|6
sub_daily/CDM_lite_FirstRelease_BOM000268*|sub_daily-CDM_lite_FirstRelease_BOM000268|2663|6
sub_daily/CDM_lite_FirstRelease_BOM000269*|sub_daily-CDM_lite_FirstRelease_BOM000269|2663|8
sub_daily/CDM_lite_FirstRelease_BOM000330*|sub_daily-CDM_lite_FirstRelease_BOM000330|2663|2
sub_daily/CDM_lite_FirstRelease_BOM000331*|sub_daily-CDM_lite_FirstRelease_BOM000331|2663|1
sub_daily/CDM_lite_FirstRelease_BPA007494*|sub_daily-CDM_lite_FirstRelease_BPA007494|2663|3
sub_daily/CDM_lite_FirstRelease_BPA009150*|sub_daily-CDM_lite_FirstRelease_BPA009150|2663|1
sub_daily/CDM_lite_FirstRelease_BPI0000AG*|sub_daily-CDM_lite_FirstRelease_BPI0000AG|2663|2
sub_daily/CDM_lite_FirstRelease_BPM000749*|sub_daily-CDM_lite_FirstRelease_BPM000749|2663|1
sub_daily/CDM_lite_FirstRelease_BPM000915*|sub_daily-CDM_lite_FirstRelease_BPM000915|2663|4
sub_daily/CDM_lite_FirstRelease_BRA007493*|sub_daily-CDM_lite_FirstRelease_BRA007493|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008211*|sub_daily-CDM_lite_FirstRelease_BRA008211|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008220*|sub_daily-CDM_lite_FirstRelease_BRA008220|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008315*|sub_daily-CDM_lite_FirstRelease_BRA008315|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008320*|sub_daily-CDM_lite_FirstRelease_BRA008320|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008326*|sub_daily-CDM_lite_FirstRelease_BRA008326|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008329*|sub_daily-CDM_lite_FirstRelease_BRA008329|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008331*|sub_daily-CDM_lite_FirstRelease_BRA008331|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008344*|sub_daily-CDM_lite_FirstRelease_BRA008344|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008352*|sub_daily-CDM_lite_FirstRelease_BRA008352|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008358*|sub_daily-CDM_lite_FirstRelease_BRA008358|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008362*|sub_daily-CDM_lite_FirstRelease_BRA008362|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008373*|sub_daily-CDM_lite_FirstRelease_BRA008373|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008374*|sub_daily-CDM_lite_FirstRelease_BRA008374|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008377*|sub_daily-CDM_lite_FirstRelease_BRA008377|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008382*|sub_daily-CDM_lite_FirstRelease_BRA008382|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008387*|sub_daily-CDM_lite_FirstRelease_BRA008387|2663|1
sub_daily/CDM_lite_FirstRelease_BRA008388*|sub_daily-CDM_lite_FirstRelease_BRA008388|2663|1
sub_daily/CDM_lite_FirstRelease_BRI0000SB*|sub_daily-CDM_lite_FirstRelease_BRI0000SB|2663|103
sub_daily/CDM_lite_FirstRelease_BRI0000SD*|sub_daily-CDM_lite_FirstRelease_BRI0000SD|2663|1
sub_daily/CDM_lite_FirstRelease_BRI0000SN*|sub_daily-CDM_lite_FirstRelease_BRI0000SN|2663|1
sub_daily/CDM_lite_FirstRelease_BRM000749*|sub_daily-CDM_lite_FirstRelease_BRM000749|2663|1
sub_daily/CDM_lite_FirstRelease_BRM000816*|sub_daily-CDM_lite_FirstRelease_BRM000816|2663|15
